2019-07-13T20:11:50Z,0.4,329,W,0000000000000904,204,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,53,2020-03-27
2019-07-13T20:17:20Z,0.9,12702.3,W,0000000000000904,49,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,54,2020-03-27
2019-07-13T23:49:05Z,0.1,605.1,W,0000000000000904,273,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,55,2020-03-27
2019-07-13T23:59:12Z,0,10.4,W,0000000000000904,15,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,56,2020-03-27
2019-07-13T23:59:24Z,0,441.2,W,0000000000000904,232,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,57,2020-03-27
2019-07-14T00:06:46Z,0.69,10.601,W,0000000000000904,6,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,58,2020-03-27
2019-07-14T00:06:58Z,0.79,3228.301,W,0000000000000904,198,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,59,2020-03-27
2019-07-14T01:00:48Z,0.59,1166.301,W,0000000000000904,36,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,60,2020-03-27
2019-07-14T01:20:16Z,0.49,415.801,W,0000000000000904,225,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,61,2020-03-27
2019-07-14T01:27:13Z,0.79,93.501,W,0000000000000904,328,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,62,2020-03-27
2019-07-14T01:28:48Z,0.79,93.501,W,0000000000000904,328,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,63,2020-03-27
2019-07-14T01:30:24Z,0,223.3,W,0000000000000904,141,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,64,2020-03-27
2019-07-14T01:34:08Z,0.79,69.601,W,0000000000000904,291,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,65,2020-03-27
2019-07-14T01:35:20Z,0.1,305.2,W,0000000000000904,183,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,66,2020-03-27
2019-07-14T01:40:27Z,0.2,9.6,W,0000000000000904,330,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,67,2020-03-27
2019-07-14T01:40:38Z,0.39,45.801,W,0000000000000904,247,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,68,2020-03-27
2019-07-14T01:41:25Z,0.89,398.301,W,0000000000000904,221,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,69,2020-03-27
2019-07-14T01:48:06Z,0,209.3,W,0000000000000904,128,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,70,2020-03-27
2019-07-14T01:51:37Z,0,80.2,W,0000000000000904,313,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,71,2020-03-27
2019-07-14T01:52:58Z,0.69,197.601,W,0000000000000904,114,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,72,2020-03-27
