S 2000-00-00 22:35:26.900 00:00:00.100 HDX W 0000_000000000881 2 0,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200127,10972,2020-03-28
S 2000-00-00 23:06:06.400 00:00:00.100 HDX W 0000_000000000881 2 0,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200127,10973,2020-03-28
S 2000-00-00 23:13:20.300 00:00:01.900 HDX A 900_228000689314 20 0,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200127,10974,2020-03-28
S 2000-00-00 23:36:46.000 00:00:00.100 HDX W 0000_000000000881 2 0,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200127,10975,2020-03-28
S 2000-00-00 00:06:03.300 00:00:00.000 HDX W 2047_450323770087 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,172,2020-03-28
S 2000-00-00 00:19:52.000 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,173,2020-03-28
S 2000-00-00 00:50:42.700 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,174,2020-03-28
S 2000-00-00 01:13:37.900 00:00:00.000 HDX A 510_273650941818 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,175,2020-03-28
S 2000-00-00 01:21:33.500 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,176,2020-03-28
S 2000-00-00 01:52:24.200 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,177,2020-03-28
S 2000-00-00 02:23:14.900 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,178,2020-03-28
S 2000-00-00 02:54:05.500 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,179,2020-03-28
S 2000-00-00 03:24:56.100 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,180,2020-03-28
S 2000-00-00 03:55:46.600 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,181,2020-03-28
S 2000-00-00 04:26:37.200 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,182,2020-03-28
