2019-03-30T10:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,133,2019-05-10
2019-03-30T11:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,134,2019-05-10
2019-03-30T12:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,135,2019-05-10
2019-03-30T13:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,136,2019-05-10
2019-03-30T14:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,137,2019-05-10
2019-03-30T15:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,138,2019-05-10
2019-03-30T16:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,139,2019-05-10
2019-03-30T17:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,140,2019-05-10
2019-03-30T18:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,141,2019-05-10
2019-03-30T19:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,142,2019-05-10
2019-03-30T20:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,143,2019-05-10
2019-03-30T21:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,144,2019-05-10
2019-03-30T22:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,145,2019-05-10
2019-03-30T23:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,146,2019-05-10
2019-03-31T00:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,147,2019-05-10
2019-03-31T01:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,148,2019-05-10
2019-03-31T02:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,149,2019-05-10
2019-03-31T03:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,150,2019-05-10
2019-03-31T04:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,151,2019-05-10
2019-03-31T05:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,152,2019-05-10
2019-03-31T06:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,153,2019-05-10
2019-03-31T07:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,154,2019-05-10
2019-03-31T08:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,155,2019-05-10
2019-03-31T09:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,156,2019-05-10
2019-03-31T10:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,157,2019-05-10
2019-03-31T11:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,158,2019-05-10
2019-03-31T12:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,159,2019-05-10
2019-03-31T13:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,160,2019-05-10
2019-03-31T14:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,161,2019-05-10
2019-03-31T15:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,162,2019-05-10
2019-03-31T16:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,163,2019-05-10
2019-03-31T17:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,164,2019-05-10
2019-03-31T18:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,165,2019-05-10
2019-03-31T19:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,166,2019-05-10
2019-03-31T20:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,167,2019-05-10
2019-03-31T21:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,168,2019-05-10
2019-03-31T22:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,169,2019-05-10
2019-03-31T23:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,170,2019-05-10
2019-04-01T00:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,171,2019-05-10
